NUMCOM;GROUP;NAME;SNAME;M1;S1;G1;C1;N1;M2;S2;G2;C2;N2;NETNAME;BUT1;BUT2;BUT3;SV1;SV2;SV3;M_WARN;M_DRAW;M_CLEAR;M_FINISH;TIMEOUT;NEXTCOM;SUBCOM;KART;GRL_NAME;GRL_SV;GRL_MARSH;Код ПУ;Код ПУ аналоговый;TS
15055;Ответственные команды;Предварительная команда отключение контроля УКСПС нечетного;ПОНКВ;0;15;0;17;0;0;0;0;0;0;PP_105KM;5922;0;0;;;;;;;;0;15056;15055;1;;;0; 0x0011;0;
15056;Ответственные команды;Окончательная команда отключение контроля УКСПС нечетного;ОНКВ;0;15;0;18;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x0012;0;
15057;Ответственные команды;Предварительная команда отключение контроля УКСПС четного по 1 пути;1ПОЧКВ;0;15;0;19;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;15058;15057;1;;;0; 0x0013;0;
15058;Ответственные команды;Окончательная команда отключение контроля УКСПС четного по 1 пути;1ОЧКВ;0;15;0;20;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x0014;0;
15059;Ответственные команды;Предварительная команда отключение контроля УКСПС четного по 2 пути;2ПОЧКВ;0;15;0;21;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;15060;15059;1;;;0; 0x0015;0;
15060;Ответственные команды;Окончательная команда отключение контроля УКСПС четного по 2 пути;2ОЧКВ;0;15;0;22;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x0016;0;
15061;Ответственные команды;Предварительная команда замыкания стрелок;ПСТБ;0;15;0;23;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;15062;15061;1;;;0; 0x0017;0;
15062;Ответственные команды;Окончательная команда замыкания стрелок;СТБ;0;15;0;24;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x0018;0;
15063;Ответственные команды;Предварительная команда размыкания стрелок;ПСТР;0;15;0;25;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;15064;15063;1;;;0; 0x0019;0;
15064;Ответственные команды;Окончательная команда размыкания стрелок;СТР;0;15;0;26;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x001A;0;
15065;Ответственные команды;Предварительная разблокирования перегона нечетного отправления;ПЧГРС;0;15;0;27;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;15066;15065;1;;;0; 0x001B;0;
15066;Ответственные команды;Окончательная разблокирования перегона нечетного отправления;ОЧРП;0;15;0;28;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x001C;0;
